co_code,name,symbol,scripcode
1154,"Adinath Textiles Ltd",NULL,514113
1156,"Continental Petroleums Ltd",NULL,523232
1167,"Value Industries Ltd",VALUEIND,500945
1168,"Modipon Ltd",MODIPON,503776
1174,"Webel Communication Industries Ltd",NULL,517176
1181,"Sika Interplant Systems Ltd",NULL,523606
1183,"Haryana Leather Chemicals Ltd",NULL,524080
1186,"Nahar Industrial Enterprises Ltd",NAHARINDUS,519136
1187,"Bihar Sponge Iron Ltd",BIHARSPONG,500058
1189,"HFCL Ltd",HFCL,500183
1190,"Oil Country Tubular Ltd",OILCOUNTUB,500313
1191,"Chokhani International Ltd",CHOKAINTL,523246
1192,"Gupta Synthetics Ltd",NULL,514116
1194,"RACL Geartech Ltd",RACLGEAR,520073
1196,"Jyoti Structures Ltd",JYOTISTRUC,513250
1197,"Sudal Industries Ltd",NULL,506003
1198,"Niwas Spinning Mills Ltd",NULL,521009
1200,"Carysil Ltd",CARYSIL,524091
1202,"NB Footwear Ltd",NULL,523242
1203,"Vegepro Foods & Feeds Ltd",VEGPROFOOD,519140
1204,"Jay Ushin Ltd",NULL,513252
1208,"Eurotex Industries and Exports Ltd",EUROTEXIND,521014
1213,"Machino Plastics Ltd",NULL,523248
1214,"Bhansali Engineering Polymers Ltd",BEPL,500052
1215,"Pearl Polymers Ltd",PEARLPOLY,523260
1220,"Indo Rama Synthetics (India) Ltd",INDORAMA,500207
1223,"Can Fin Homes Ltd",CANFINHOME,511196
1224,"Vinyl Chemicals (I) Ltd",VINYLINDIA,524129
1225,"Dharani Sugars & Chemicals Ltd",DHARSUGAR,507442
1226,"Futuristic Offshore Services and Chemical Ltd",GANESHANHY,500154
1227,"Kabra Extrusion Technik Ltd",KABRAEXTRU,524109
1228,"Saint-Gobain Sekurit India Ltd",NULL,515043
1229,"Switching Technologies Gunther Ltd",NULL,517201
1231,"Elantas Beck India Ltd",DRBECK,500123
1233,"RIR Power Electronics Ltd",NULL,517035
1240,"Eastcoast Steel Ltd",ESTCSTSTEL,520081
1247,"Eskay KnIT (India) Ltd",SHREEKRPET,514118
1248,"Super Sales India Ltd",SUPER,512527
1250,"Venkys (India) Ltd",VENKEYS,523261
1252,"Finolex Industries Ltd",FINPIPE,500940
1254,"Albert David Ltd",ALBERTDAVD,524075
1257,"Apt Packaging Ltd",NULL,506979
1258,"Shiva Texyarn Ltd",SHIVATEX,511108
1259,"Ansal Housing Ltd",ANSALHSG,507828
1263,"Asian Bearing Ltd",NULL,505672
1266,"Benares Hotels Ltd",NULL,509438
1268,"BWL Ltd",NULL,504643
1285,"Gujarat Refractories Ltd",NULL,515053
1286,"Hardcastle & Waud Mfg Co Ltd",NULL,509597
1288,"Jalpac India Ltd",NULL,523230
1291,"Jindal Drilling & Industries Ltd",JINDRILL,511034
1292,"Jolly Plastic Industries Ltd",NULL,507968
1293,"Josts Engineering Company Ltd",NULL,505750
1295,"Key Corp Ltd",NULL,507948
1300,"K K Fincorp Ltd",NULL,503669
1304,"M P Agro Industries Ltd",NULL,506543
1310,"Modern Syntex (India) Ltd",MODRNSYNTX,500281
1311,"Modern Threads (I) Ltd",MODTHREAD,500282
1318,"Omax Autos Ltd",OMAXAUTO,520021
1320,"Patel Engineering Ltd",PATELENG,531120
1322,"PTL Enterprises Ltd",PTL,509220
1325,"Rathi Steel & Power Ltd",NULL,504903
1330,"SM Energy Teknik & Electronics Ltd",NULL,522042
1333,"Samkrg Pistons & Rings Ltd",NULL,520075
1334,"Scooters India Ltd",NULL,505141
1336,"Shivalik Bimetal Controls Ltd",SBCL,513097
1338,"Steel Strips Wheels Ltd",SSWL,513262
1339,"Steel Strips Infrastructures Ltd",NULL,513173
1342,"Surlux Diagnostic Ltd",NULL,507854
1344,"Swaraj Engines Ltd",SWARAJENG,500407
1345,"Teem Laboratories Ltd",NULL,507761
1349,"Birla Transasia Carpets Ltd",NULL,503823
1350,"Uni Abex Alloy Products Ltd",NULL,504605
1353,"Ansal Buildwell Ltd",NULL,523007
1354,"V B Desai Financial Services Ltd",VBDESAIFIN,511110
1358,"Weizmann Ltd",WEIZMANIND,523011
1360,"Wires & Fabriks (S.A) Ltd",NULL,507817
1362,"Pioneer Investcorp Ltd",NULL,507864
1367,"Pee Cee Cosma Sope Ltd",NULL,524136
1368,"Pasupati Acrylon Ltd",PASUPTAC,500456
1369,"Man Industries (India) Ltd",MANINDS,513269
1375,"State Bank of India",SBIN,500112
1378,"Bhoruka Aluminium Ltd",NULL,506027
1383,"Triumph International Finance India Ltd",NULL,532131
1384,"WSFX Global Pay Ltd",NULL,511147
1387,"Techtrek India Ltd",NULL,513153
1388,"Prashant India Ltd",NULL,519014
1390,"Ador Multi Products Ltd",NULL,523120
1394,"Shreyans Industries Ltd",SHREYANIND,516016
1395,"Bee Electronic Machines Ltd",NULL,517203
1402,"Paramount Steels Ltd",NULL,513062
1414,"Frontier Capital Ltd",NULL,508980
1415,"Satra Properties (India) Ltd",NULL,508996
1416,"G S Auto International Ltd",NULL,513059
1419,"ICDS Ltd",ICDSLTD,511194
1421,"Shreenath Investment Company Ltd",NULL,503696
1424,"Chase Bright Steel Ltd",NULL,504671
1431,"Maa Jagdambe Tradelinks Ltd",NULL,511082
1432,"Mansoon Trading Company Ltd",NULL,512303
1435,"Madhusudan Industries Ltd",MADSUDIND,515059
1436,"Rajshree Sugars & Chemicals Ltd",RAJSREESUG,500354
1437,"Ruby Mills Ltd",RUBYMILLS,503169
1440,"Classic Electricals Ltd",NULL,512213
1444,"Swastik Safe Deposit & Investments Ltd",NULL,501386
1449,"Ras Resorts & Apart Hotels Ltd",NULL,507966
1450,"Oseaspre Consultants Ltd",NULL,509782
1451,"Sinnar Bidi Udyog Ltd",NULL,509887
1452,"Technojet Consultants Ltd",NULL,509917
1459,"Aluminium Industries Ltd",NULL,503928
1460,"Shricon Industries Ltd",NULL,508961
1463,"Vapi Enterprise Ltd",NULL,502589
1465,"Polytex India Ltd",NULL,512481
1466,"Shalimar Productions Ltd",NULL,512499
1467,"Advani Hotels & Resorts (India) Ltd",ADVANIHOTR,523269
1470,"Hind Rectifiers Ltd",HIRECT,504036
1473,"Rama Phosphates Ltd",RAMAPHO,524037
1474,"Uflex Ltd",UFLEX,500148
1477,"Yamini Investment Company Ltd",NULL,511012
1480,"Pasupati Spinning & Weaving Mills Ltd",PASUPATSPG,503092
1481,"Ironwood Education Ltd",NULL,508918
1482,"National Oxygen Ltd",NOL,507813
1484,"Aviva Industries Ltd",NULL,512109
1486,"High Energy Batteries (India) Ltd",NULL,504176
1490,"Yash Trading & Finance Ltd",NULL,512345
1492,"Konark Synthetic Ltd",NULL,514128
1495,"Oswal Leasing Ltd",NULL,509099
1497,"Rajvi Logitrade Ltd",NULL,511185
1504,"Reliance Chemotex Industries Ltd",RELCHEMQ,503162
1505,"Elcid Investments Ltd",NULL,503681
1506,"Shah Construction Company Ltd",NULL,509870
1507,"M Lakhamsi Industries Ltd",NULL,512153
1508,"United Drilling Tools Ltd",UNIDT,522014
1509,"Amalgamated Electricity Company Ltd",NULL,501622
1510,"Khaitan Chemicals & Fertilizers Ltd",KHAICHEM,507794
1514,"Ucal Ltd",UCAL,500464
1520,"DigiSpice Technologies Ltd",DIGISPICE,517214
1522,"United Van Der Horst Ltd",NULL,522091
1524,"Vadilal Industries Ltd",VADILALIND,519156
1526,"Nitta Gelatin India Ltd",KERALACHEM,506532
1527,"Triochem Products Ltd",NULL,512101
1528,"G V Films Ltd",NULL,523277
1529,"Cravatex Ltd",NULL,509472
1530,"Saianand Commercial Ltd",NULL,512097
1536,"Jaipan Industries Ltd",NULL,505840
1538,"Anant Raj Ltd",ANANTRAJ,515055
1541,"Quadrant Televentures Ltd",NULL,511116
1543,"Westlife Foodworld Ltd",WESTLIFE,505533
1548,"Medi Caps Ltd",MEDICAPS,523144
1549,"Nihon Nirmaan Ltd",NIHONIRMAN,500453
1557,"Nexome Capital Markets Ltd",NULL,508905
1560,"Jayabharat Credit Ltd",NULL,501311
1566,"Luharuka Media & Infra Ltd",NULL,512048
1572,"Jai Corp Ltd",JAICORPLTD,512237
1576,"B&B Realty Ltd",NULL,506971
1579,"Kamanwala Housing Construction Ltd",NULL,511131
1582,"Raashi Fertilizers Ltd",NULL,524009
1587,"Ishwarshakti Holdings & Traders Ltd",NULL,506161
1589,"United Interactive Ltd",NULL,502893
1592,"Trustwave Securities Ltd",NULL,508963
1596,"Gold Rock Investments Ltd",NULL,501111
1600,"A D S Diagnostic Ltd",NULL,523031
1603,"Rudra Ecovation Ltd",NULL,514010
1608,"Rajsanket Realty Ltd",NULL,512409
1609,"Hindusthan Udyog Ltd",NULL,513039
1610,"Sical Logistics Ltd",SICALLOG,520086
1611,"Jupiter Industries & Leasing Ltd",NULL,507987
1619,"Sheraton Properties & Finance Ltd",NULL,512367
1620,"Gourmet Gateway India Ltd",NULL,506134
1626,"KPT Industries Ltd",NULL,505299
1627,"Navneet Education Ltd",NAVNETEDUL,508989
1631,"Satyam Silk Mills Ltd",NULL,503893
1638,"Devinsu Trading Ltd",NULL,512445
1639,"Rolcon Engineering Company Ltd",NULL,505807
1648,"Pix Transmission Ltd",PIXTRANS,500333
1650,"Ridhi Synthetics Ltd",NULL,504365
1651,"Crysdale Industries Ltd",NULL,502473
1657,"Silveroak Commercial Ltd",NULL,512197
1663,"GEE Ltd",NULL,504028
1668,"TechNVision Ventures Ltd",NULL,501421
1670,"Lakshmi Engineering & Warehousing Ltd",NULL,505302
1677,"Prism Medico & Pharmacy Ltd",NULL,512217
1679,"Centrum Capital Ltd",CENTRUM,501150
1682,"Swadeshi Industries & Leasing Ltd",NULL,506863
1686,"Avishkar Infra Realty Ltd",NULL,508929
1687,"Mapro Industries Ltd",NULL,509762
1688,"Madhusudan Securities Ltd",NULL,511000
1690,"EFC (I) Ltd",NULL,512008
1691,"Ritesh International Ltd",NULL,519097
1695,"LKP Finance Ltd",LKPMERFIN,507912
1696,"Blue Circle Services Ltd",NULL,508939
1699,"Nibe Ordnance & Maritime Ltd",NULL,512091
1700,"Eyantra Ventures Ltd",NULL,512099
1703,"Fynx Capital Ltd",NULL,507962
1706,"Superhouse Ltd",SUPERHOUSE,523283
1707,"Emergent Industrial Solutions Ltd",NULL,506180
1708,"Continental Chemicals Ltd",NULL,506935
1709,"Trend Electronics Ltd",NULL,517228
1710,"IL&FS Investment Managers Ltd",IVC,511208
1716,"Kajal Synthetics & Silk Mills Ltd",NULL,512147
1717,"SPV Global Trading Ltd",NULL,512221
1721,"Indian Link Chain Manufacturers Ltd",NULL,504746
1722,"Cranex Ltd",NULL,522001
1723,"B & A Packaging India Ltd",NULL,523186
1724,"Rama Vision Ltd",RAMAVISION,523289
1725,"Hindustan Oil Exploration Company Ltd",HINDOILEXP,500186
1728,"Titan Intech Ltd",NULL,521005
1729,"PAE Ltd",PAEL,517230
1733,"Suryalata Spinning Mills Ltd",NULL,514138
1734,"Kovilpatti Lakshmi Roller Flour Mills Ltd",KLRF,507598
1735,"Finkurve Financial Services Ltd",NULL,508954
1740,"Harig Crankshafts Ltd",HARIGCRANK,500178
1741,"Century Extrusions Ltd",CENTEXT,500083
1742,"Godrej Industries Ltd",GODREJIND,500164
1745,"Shriram Finance Ltd",SHRIRAMFIN,511218
1748,"Nilkanth Engineering Ltd",NULL,512004
1749,"Sand Plast (India) Ltd",NULL,533079
1750,"Jamshri Realty Ltd",NULL,502901
1751,"Ganon Products Ltd",NULL,512443
1755,"Suryavanshi Spinning Mills Ltd",SURYVANSPG,514140
1759,"Katare Spinning Mills Ltd",NULL,502933
1762,"Apollo Finvest (India) Ltd",NULL,512437
1763,"Munoth Capital Markets Ltd",NULL,511200
1764,"TCPL Packaging Ltd",TCPLPACK,523301
1765,"T T Ltd",TTL,514142
1768,"Winro Commercial (India) Ltd",NULL,512022
1774,"Dhanuka Agritech Ltd",DHANUKA,507717
1775,"I Power Solutions India Ltd",NULL,512405
1778,"Saraswati Commercial (India) Ltd",NULL,512020
1781,"Kirloskar Electric Company Ltd",KECL,533193
1782,"G G Dandekar Properties Ltd",NULL,505250
1789,"Shri Gang Industries & Allied Products Ltd",NULL,523309
1791,"Virya Resources Ltd",NULL,512479
1792,"Manali Petrochemicals Ltd",MANALIPETC,500268
1796,"Calcom Vision Ltd",NULL,517236
1799,"W H Brady & Co Ltd",NULL,501391
1800,"Classic Leasing & Finance Ltd",NULL,540481
1802,"Betex India Ltd",NULL,512477
1805,"Mediaone Global Entertainment Ltd",NULL,503685
1806,"Victoria Mills Ltd",NULL,503349
1810,"Taparia Tools Ltd",NULL,505685
1813,"GRP Ltd",GRPLTD,509152
1815,"Modi Naturals Ltd",NULL,519003
1817,"Purity Flex Pack Ltd",NULL,523315
1818,"Agio Paper & Industries Ltd",NULL,516020
1821,"Dynavision Ltd",NULL,517238
1823,"TCM Ltd",NULL,524156
1830,"Lakshmi Mills Company Ltd",LAKSHMIMIL,502958
1832,"Avon Mercantile Ltd",NULL,512265
1840,"AVT Natural Products Ltd",AVTNPL,519105
1842,"Primuss Pipes & Tubes Ltd",NULL,513291
1843,"Shreejal Info Hubs Ltd",NULL,506874
1844,"Kilburn Engineering Ltd",KILBUNENGG,522101
1846,"Ginni Filaments Ltd",GINNIFILA,590025
1847,"Nirav Commercials Ltd",NULL,512425
1849,"Vadilal Enterprises Ltd",NULL,519152
1850,"IMEC Services Ltd",RUCHISTRIP,513295
1854,"Sanco Trans Ltd",NULL,523116
1858,"Bentley Commercial Enterprises Ltd",NULL,512195
1860,"Keerthi Industries Ltd",NULL,518011
1861,"Kakatiya Cement Sugar & Industries Ltd",KAKATCEM,500234
1866,"Reliance Capital Ltd",RELCAPITAL,500111
1867,"Saka Ltd",NULL,517242
1872,"Voltaire Leasing & Finance Ltd",NULL,509038
1874,"Shri Jagdamba Polymers Ltd",NULL,512453
1877,"Birla Precision Technologies Ltd",NULL,522105
1878,"Thiru Arooran Sugars Ltd",THIRUSUGAR,507450
1889,"Salzer Electronics Ltd",SALZERELEC,517059
1890,"Modern Steels Ltd",NULL,513303
1895,"Industrial & Prudential Investment Company Ltd",NULL,501298
1897,"Tasty Bite Eatables Ltd",TASTYBITE,519091
1903,"Precot Ltd",PRECOT,521184
1905,"Super Spinning Mills Ltd",SUPERSPIN,521180
1907,"India Nippon Electricals Ltd",INDNIPPON,532240
1909,"Rolta India Ltd",ROLTA,500366
1921,"Microse India Ltd",NULL,523343
1922,"Golkonda Aluminium Extrusions Ltd",NULL,513309
1923,"B C C Fuba India Ltd",NULL,517246
1926,"Ramco Industries Ltd",RAMCOIND,532369
1927,"L G Balakrishnan & Bros Ltd",LGBBROSLTD,500250
1928,"Sukhjit Starch & Chemicals Ltd",SUKHJITS,524542
1930,"Sayaji Industries Ltd",NULL,540728
1931,"Terraform Magnum Ltd",NULL,506162
1932,"Terraform Realstate Ltd",NULL,512157
1935,"Speedage Commercials Ltd",NULL,512291
1938,"Motor & General Finance Ltd",MOTOGENFIN,501343
1940,"India Lease Development Ltd",INDIALEASE,500202
1941,"United Nilgiri Tea Estates Company Ltd",UNITEDTEA,530470
1942,"Western India Plywoods Ltd",WIPL,538415
1943,"Duncan Engineering Ltd",NULL,504908
1945,"India Motor Parts & Accessories Ltd",IMPAL,590065
1948,"Standard Shoe Sole & Mould India Ltd",NULL,523351
1949,"Uniworth Ltd",WOOLWORTH,514144
1952,"Suryalakshmi Cotton Mills Ltd",SURYALAXMI,521200
1953,"Rapid Investments Ltd",NULL,501351
1957,"Ruchi Infrastructure Ltd",RUCHINFRA,509020
1960,"Indo Count Industries Ltd",ICIL,521016
1967,"Gujarat Lease Financing Ltd",GLFL,500174
1970,"Hathway Bhawani Cabletel & Datacom Ltd",NULL,509073
1972,"Sat Industries Ltd",SATINDLTD,511076
1973,"IOL Chemicals & Pharmaceuticals Ltd",IOLCP,524164
1975,"Hercules Hoists Ltd",HERCULES,505720
1979,"Exdon Trading Company Ltd",NULL,512017
1980,"Tomorrow Technologies Global Innovations Ltd",NULL,512018
1982,"Trans Freight Containers Ltd",TRANSFREIT,513063
1988,"DE Nora India Ltd",DENORA,590031
1989,"Victoria Enterprises Ltd",NULL,506103
1994,"Anand Projects Ltd",NULL,501630
1996,"Terrascope Ventures Ltd",NULL,513305
1997,"Kratos Energy & Infrastructure Ltd",NULL,501261
1998,"Chambal Breweries & Distilleries Ltd",NULL,512301
1999,"Dalal Street Investments Ltd",NULL,501148
2003,"PS IT Infrastructure & Services Ltd",NULL,505502
2004,"Arshiya Ltd",ARSHIYA,506074
2006,"AYM Syntex Ltd",AYMSYNTEX,508933
2007,"VJTF Eduservices Ltd",NULL,509026
2008,"Lancor Holdings Ltd",LANCORHOL,509048
2009,"Milgrey Finance & Investments Ltd",NULL,511018
2011,"MSR India Ltd",NULL,508922
2017,"Ardi Investments & Trading Company Ltd",NULL,504370
2018,"Parnax Lab Ltd",NULL,506128
2023,"Vega Jewellers Ltd",NULL,512026
2029,"Kesar Petroproducts Ltd",NULL,524174
2031,"Mini Diamonds (India) Ltd",NULL,523373
2033,"Sri Vajra Granites Ltd",NULL,515081
2035,"Apar Industries Ltd",APARINDS,532259
2036,"Orient Bell Ltd",ORIENTBELL,530365
2038,"Chemplast Sanmar Ltd",CHEMPLASTS,543336
2039,"Donear Industries Ltd",DONEAR,512519
2041,"United Leasing & Industries Ltd",NULL,507808
2043,"Esquire Money Guarantees Ltd",NULL,512439
2052,"Shardul Securities Ltd",SHRIYAMSEC,512393
2054,"Shree Bhawani Paper Mills Ltd",NULL,502563
2055,"Asutosh Enterprises Ltd",NULL,512433
2057,"Meenakshi Steel Industries Ltd",NULL,512505
2060,"Maha Rashtra Apex Corporation Ltd",MAHAPEXLTD,523384
2061,"Nilkamal Ltd",NILKAMAL,523385
2063,"Precision Electronics Ltd",NULL,517258
2069,"Triton Corp. Ltd",NULL,523387
2074,"Nahar Polyfilms Ltd",NAHARPOLY,523391
2075,"TECIL Chemical & Hydro Power Ltd",TECILCHEM,506680
2076,"Dhanlaxmi Cotex Ltd",NULL,512485
2079,"Nijjer Agro Foods Ltd",NULL,519168
2080,"Kedia Construction Company Ltd",NULL,508993
2086,"Sequent Scientific Ltd",SEQUENT,512529
2088,"Thacker & Company Ltd",NULL,509945
2091,"Nitin Castings Ltd",NULL,508875
2094,"Manipal Finance Corporation Ltd",NULL,507938
2095,"Nivi Trading Ltd",NULL,512245
2096,"3M India Ltd",3MINDIA,523395
2097,"Eldeco Housing & Industries Ltd",ELDEHSG,523329
2098,"TPI India Ltd",TPINDIA,500421
2100,"Johnson Controls-Hitachi Air Condition. India Ltd",JCHAC,523398
2105,"HB Stockholdings Ltd",HBSL,532216
2106,"Detroit Industries Ltd",NULL,523400
2108,"Yuken India Ltd",YUKEN,522108
2110,"Amara Raja Energy & Mobility Ltd",ARE&M,500008
2113,"JM Financial Ltd",JMFINANCIL,523405
2116,"ADC India Communications Ltd",KRONECOMM,523411
2117,"Swan Energy Ltd",SWANENERGY,503310
2121,"Ind-Agiv Commerce Ltd",NULL,517077
2126,"Mahashree Trading Ltd",NULL,512337
2129,"Tamil Nadu Telecommunications Ltd",TNTELE,523419
2132,"Dhenu Buildcon Infra Ltd",NULL,501945
2133,"Sunraj Diamond Exports Ltd",NULL,523425
2135,"Master Chemicals Ltd",NULL,506867
2139,"Bombay Wire Ropes Ltd",NULL,504648
2145,"Twin Roses Trades & Agencies Ltd",NULL,512117
2146,"Sundrop Brands Ltd",SUNDROP,500215
2149,"Coventry Coil-O-Matic (Haryana) Ltd",NULL,523415
2151,"Neelamalai Agro Industries Ltd",NULL,508670
2153,"Radico Khaitan Ltd",RADICO,532497
2154,"Hemadri Cements Ltd",NULL,502133
2157,"Bheema Cements Ltd",NULL,518017
2158,"Sandur Manganese & Iron Ores Ltd",SANDUMA,504918
2159,"India Gelatine & Chemicals Ltd",NULL,531253
2163,"Cholamandalam Investment & Finance Company Ltd",CHOLAFIN,511243
2165,"Star Paper Mills Ltd",STARPAPER,516022
2167,"ISGEC Heavy Engineering  Ltd",ISGEC,533033
2168,"S & S Power Switchgear Ltd",S&SPOWER,517273
2169,"Innoventive Venture Ltd",NULL,512375
2171,"Jagsonpal Pharmaceuticals Ltd",JAGSNPHARM,507789
2175,"Binayaka Tex Processors Ltd",NULL,523054
2178,"Maharashtra Corporation Ltd",NULL,505523
2182,"Sri Chakra Cement Ltd",NULL,518053
2184,"SJ Corporation Ltd",NULL,504398
2189,"Jetking Infotrain Ltd",NULL,517063
2191,"Maharashtra Seamless Ltd",MAHSEAMLES,500265
2195,"Reliance Industrial Infrastructure Ltd",RIIL,523445
2198,"Maral Overseas Ltd",MARALOVER,521018
2202,"I G Petrochemicals Ltd",IGPL,500199
2204,"Sanchna Trading & Finance Ltd",NULL,512125
2207,"Rajapalayam Mills Ltd",RAJPALAYAM,532503
2208,"Balrampur Chini Mills Ltd",BALRAMCHIN,500038
2209,"White Hall Commercial Company Ltd",NULL,512431
2211,"Bajaj Global Ltd",NULL,512261
2214,"Neycer India Ltd",NULL,502255
2215,"Sterling International Enterprises Ltd",NULL,508998
2220,"Sharp India Ltd",KALYANISHP,523449
2222,"JMD Ventures Ltd",NULL,511092
2223,"Fine Line Circuits Ltd",NULL,517264
2226,"Timken India Ltd",TIMKEN,522113
2227,"Welspun Living Ltd",WELSPUNLIV,514162
2232,"RKD Agri & Retail Ltd",NULL,511169
2233,"Mercury Trade Links Ltd",NULL,512415
2235,"Indian Acrylics Ltd",INDIANACRY,514165
2241,"First Custodian Fund(I) Ltd",NULL,511122
2242,"Andhra Petrochemicals Ltd",ANDHRAPET,500012
2243,"Ind Bank Housing Ltd",NULL,523465
2244,"Investment & Precision Castings Ltd",NULL,504786
2246,"Jai Mata Glass Ltd",NULL,523467
2247,"Vinati Organics Ltd",VINATIORGA,524200
2250,"Kapil Cotex Ltd",NULL,512036
2251,"Excel Glasses Ltd",NULL,502223
2252,"Lotus Chocolate Company Ltd",NULL,523475
2257,"Thakral Services (India) Ltd",NULL,509015
2258,"Nicco Uco Alliance Credit Ltd",NULL,523209
2259,"Andhra Sugars Ltd",ANDHRSUGAR,590062
2262,"Pacific Industries Ltd",PACIFICIND,523483
2264,"Premier Synthetics Ltd",NULL,509835
2274,"Ceeta Industries Ltd",NULL,514171
2278,"Ganesha Ecosphere Ltd",GANECOS,514167
2283,"Lactose (India) Ltd",NULL,524202
2285,"Gufic BioSciences Ltd",GUFICBIO,509079
2289,"Hindustan Photo Films Manufacturing Company Ltd",NULL,524316
2290,"Bharat Petroleum Corporation Ltd",BPCL,500547
2291,"MSTC Ltd",MSTCLTD,542597
2292,"MMTC Ltd",MMTC,513377
2293,"Mahanagar Telephone Nigam Ltd",MTNL,500108
2294,"BEML Ltd",BEML,500048
2295,"Tata Communications Ltd",TATACOMM,500483
2297,"Rashtriya Chemicals & Fertilizers Ltd",RCF,524230
2298,"Bharat Electronics Ltd",BEL,500049
2299,"Steel Authority of India Ltd",SAIL,500113
2300,"State Trading Corporation of India Ltd",STCINDIA,512531
2301,"Fertilizers & Chemicals Travancore Ltd",FACT,590024
2302,"Hindustan Organic Chemicals Ltd",HOCL,500449
2303,"NLC India Ltd",NLCINDIA,513683
2304,"National Aluminium Company Ltd",NATIONALUM,532234
2305,"Hindustan Petroleum Corporation Ltd",HINDPETRO,500104
2306,"Bharat Heavy Electricals Ltd",BHEL,500103
2307,"Hindustan Zinc Ltd",HINDZINC,500188
2310,"Netlink Solutions (India) Ltd",NULL,509040
2311,"Triliance Polymers Ltd",NULL,509046
2314,"Stephanotis Finance Ltd",NULL,512215
2320,"Raja Bahadur International Ltd",NULL,503127
2321,"Sagar Systech Ltd",NULL,511254
2322,"Tata Elxsi Ltd",TATAELXSI,500408
2323,"HMT Ltd",HMT,500191
2326,"Deccan Bearings Ltd",NULL,505703
2327,"Zodiac Ventures Ltd",NULL,503641
2328,"Universal Office Automation Ltd",NULL,523519
2329,"Bhagyanagar India Ltd",BHAGYANGR,512296
2330,"Kotak Mahindra Bank Ltd",KOTAKBANK,500247
2334,"ITI Ltd",ITI,523610
2335,"Dredging Corporation of India Ltd",DREDGECORP,523618
2336,"DCM Shriram Industries Ltd",DCMSRIND,523369
2337,"DCM Shriram Ltd",DCMSHRIRAM,523367
2338,"Mawana Sugars Ltd",MAWANASUG,523371
2339,"Chennai Petroleum Corporation Ltd",CHENNPETRO,500110
2342,"Empee Sugars & Chemicals Ltd",EMPEESUG,500132
2346,"Teesta Agro Industries Ltd",NULL,524204
2347,"Shipping Corporation of India Ltd",SCI,523598
2348,"Restile Ceramics Ltd",NULL,515085
2350,"SER Industries Ltd",NULL,507984
2351,"Varun Mercantile Ltd",NULL,512511
2352,"Ashiana Agro Industries Ltd",NULL,519174
2353,"New Markets Advisory Ltd",NULL,508867
2356,"Metalyst Forgings Ltd",METALFORGE,513335
2358,"Iconik Sports and Events Ltd",NULL,511260
2359,"Vama Industries Ltd",NULL,512175
2360,"Bombay Talkies Ltd",NULL,511246
2363,"Mideast (India) Ltd",MIDEASTI,500278
2365,"VTM Ltd",VTMLTD,532893
2366,"Pentokey Organy (India) Ltd",NULL,524210
2370,"Rainbow Papers Ltd",RAINBOWPAP,523523
2371,"Genesys International Corporation Ltd",GENESYS,506109
2373,"Fishing Falcons Ltd",FISHFALCON,500146
2374,"B N Rathi Securities Ltd",NULL,523019
2375,"Gujarat Toolroom Ltd",NULL,513337
2378,"Aarti Industries Ltd",AARTIIND,524208
2385,"Binani Industries Ltd",BINANIIND,500059
2386,"Ausom Enterprise Ltd",AUSOMENT,509009
2393,"Wanbury Ltd",WANBURY,524212
2394,"Resonance Specialities Ltd",NULL,524218
2395,"Grand Foundry Ltd",GFSTEELS,513343
2400,"Precision Wires India Ltd",PRECWIRE,523539
2401,"HBL Engineering Ltd",HBLENGINE,517271
2404,"Ajmera Realty & Infra India Ltd",AJMERA,513349
2406,"Insilco Ltd",INSILCO,500211
2410,"Arcotech Ltd",ARCOTECH,532914
2412,"Khaitan (India) Ltd",KHAITANLTD,590068
2415,"Gillanders Arbuthnot & Company Ltd",GILLANDERS,532716
2416,"ADF Foods Ltd",ADFFOODS,519183
